11月18日20時19分	赤 決勝
バスタオル1補正前 lidar(3341,1517) RS_Y:0,X:0	now(1605.871338,5738.147949,0.333218)	5
バスタオル1移動始め lidar(3341,1517) goal(1920,5340,0.000000) now(1605,5738,0.333218)
バスタオル1補正X 無し lidar(3341,1517),1641	G(1920,5340),N(1605,5738,0.333218)	RS(0,0)	5
バスタオル1タイムアウト lidar(1677,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2938),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2938),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2940),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2940),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2929),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2929),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1680,2929),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1680,2929),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2940),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2940),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2940),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2940),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1681,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1681,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2938),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2938),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2941),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2941),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2931),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2931),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2931),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2931),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2931),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2927),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2927),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1687,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1687,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1687,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2941),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2941),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1683,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1683,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1683,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2936),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1687,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1687,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1680,2948),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1680,2948),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1680,2948),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1683,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1683,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2938),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2938),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2938),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2956),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2956),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2956),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2958),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2958),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1685,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1687,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1687,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1684,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2951),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2951),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1686,2951),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1689,2947),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1689,2947),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2947),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2947),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2947),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2947),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2949),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2949),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2946),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2944),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2942),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1674,2943),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2950),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1678,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1683,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1683,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1681,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1681,2945),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2939),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1682,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2932),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1688,2932),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1687,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1687,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1690,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1690,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1690,2928),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1690,2928),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1690,2928),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1681,2927),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1681,2927),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2922),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2922),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1675,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1677,2937),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1679,2934),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2933),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
バスタオル1タイムアウト lidar(1676,2935),RS(0,0)	G(2122,5142),N(2122,5152,-0.057140)
