11月20日1時47分	青 予選
バスタオル1補正前 lidar(1632,2370) RS_Y:0,X:0	now(-1672.028687,5759.522461,0.088885)	6
バスタオル1移動始め lidar(1632,2370) goal(-2020,5340,0.000000) now(-1672,5759,0.088885)
バスタオル1補正X フェンス lidar(1632,2370),-378	G(-2050,5340),N(-1672,5759,0.088885)	RS(0,0)	wait:8	6
バスタオル1補正X 無し lidar(395,2974),9	G(-1956,5219),N(-1957,5199,-0.026419)	RS(0,0)	9
バスタオル1補正Y lidar(395,2974),24	G(-1956,5223),N(-1957,5199,-0.026419)	RS(0,0)
バスタオル1補正X 無し lidar(385,2958),9	G(-1956,5223),N(-1956,5208,0.082096)	RS(0,0)	9
バスタオル1補正Y lidar(385,2958),8	G(-1956,5216),N(-1956,5208,0.082096)	RS(0,0)
バスタオル1補正X 無し lidar(385,2958),9	G(-1956,5216),N(-1956,5213,0.170846)	RS(0,0)	10
バスタオル1補正Y lidar(385,2958),8	G(-1956,5221),N(-1956,5213,0.170846)	RS(0,0)
バスタオル1補正X 無し lidar(385,2958),9	G(-1956,5221),N(-1955,5217,0.241775)	RS(0,0)	10
バスタオル1補正Y lidar(385,2958),8	G(-1956,5225),N(-1955,5217,0.241775)	RS(0,0)
バスタオル1補正X 無し lidar(391,2951),9	G(-1956,5225),N(-1955,5221,0.255653)	RS(0,0)	10
バスタオル1補正Y lidar(391,2951),1	G(-1956,5222),N(-1955,5221,0.255653)	RS(0,0)
バスタオル1補正X 無し lidar(391,2951),9	G(-1956,5222),N(-1954,5227,0.220782)	RS(0,0)	10
バスタオル1補正Y lidar(391,2951),1	G(-1956,5228),N(-1954,5227,0.220782)	RS(0,0)
バスタオル1補正X 無し lidar(1687,2951),9	G(-1956,5228),N(-1954,5228,0.171207)	RS(0,0)	10
バスタオル1補正Y lidar(1687,2951),1	G(-1956,5229),N(-1954,5228,0.171207)	RS(0,0)
バスタオル1補正X 無し lidar(1687,2951),9	G(-1956,5229),N(-1953,5229,0.095004)	RS(0,0)	10
バスタオル1補正Y lidar(1687,2951),1	G(-1956,5230),N(-1953,5229,0.095004)	RS(0,0)
バスタオル1補正X 無し lidar(2065,2940),9	G(-1956,5230),N(-1953,5229,0.038695)	RS(0,0)	10
バスタオル1補正Y lidar(2065,2940),-10	G(-1956,5219),N(-1953,5229,0.038695)	RS(0,0)
バスタオル1補正X 無し lidar(2065,2940),9	G(-1956,5219),N(-1953,5230,0.029782)	RS(0,0)	10
バスタオル1補正Y lidar(2065,2940),-10	G(-1956,5220),N(-1953,5230,0.029782)	RS(0,0)
バスタオル1補正X 無し lidar(2099,2931),9	G(-1956,5220),N(-1953,5230,0.029782)	RS(0,0)	10
バスタオル1補正Y lidar(2099,2931),-19	G(-1956,5211),N(-1953,5230,0.029782)	RS(0,0)
バスタオル1補正X 無し lidar(2099,2931),9	G(-1956,5211),N(-1953,5229,0.029782)	RS(0,0)	10
バスタオル1補正Y lidar(2099,2931),-19	G(-1956,5210),N(-1953,5229,0.029782)	RS(0,0)
バスタオル1補正X 無し lidar(2099,2931),9	G(-1956,5210),N(-1953,5229,0.029782)	RS(0,0)	10
バスタオル1補正Y lidar(2099,2931),-19	G(-1956,5210),N(-1953,5229,0.029782)	RS(0,0)
バスタオル1補正X 無し lidar(2109,2930),9	G(-1956,5210),N(-1953,5228,0.029782)	RS(0,0)	10
バスタオル1補正Y lidar(2109,2930),-20	G(-1956,5208),N(-1953,5228,0.029782)	RS(0,0)
バスタオル1補正X 無し lidar(2109,2930),9	G(-1956,5208),N(-1953,5228,0.029782)	RS(0,0)	10
バスタオル1補正Y lidar(2109,2930),-20	G(-1956,5208),N(-1953,5228,0.029782)	RS(0,0)
バスタオル1補正X 無し lidar(2146,2944),9	G(-1956,5208),N(-1953,5228,0.029782)	RS(0,0)	10
バスタオル1補正Y lidar(2146,2944),-6	G(-1956,5222),N(-1953,5228,0.029782)	RS(0,0)
バスタオル1補正X 無し lidar(2146,2944),9	G(-1956,5222),N(-1953,5228,0.029782)	RS(0,0)	10
バスタオル1補正Y lidar(2146,2944),-6	G(-1956,5222),N(-1953,5228,0.029782)	RS(0,0)
バスタオル1補正X 無し lidar(2134,2942),9	G(-1956,5222),N(-1953,5228,0.015823)	RS(0,0)	10
バスタオル1補正Y lidar(2134,2942),-8	G(-1956,5220),N(-1953,5228,0.015823)	RS(0,0)
バスタオル1補正X 無し lidar(2134,2942),9	G(-1956,5220),N(-1953,5228,0.014848)	RS(0,0)	10
バスタオル1補正Y lidar(2134,2942),-8	G(-1956,5220),N(-1953,5228,0.014848)	RS(0,0)
バスタオル1補正X 無し lidar(2158,2942),9	G(-1956,5220),N(-1954,5228,0.024128)	RS(0,0)	10
バスタオル1補正Y lidar(2158,2942),-8	G(-1956,5220),N(-1954,5228,0.024128)	RS(0,0)
バスタオル1補正X 無し lidar(2158,2942),9	G(-1956,5220),N(-1954,5228,0.019019)	RS(0,0)	10
バスタオル1補正Y lidar(2158,2942),-8	G(-1956,5220),N(-1954,5228,0.019019)	RS(0,0)
バスタオル1補正X 無し lidar(2158,2942),9	G(-1956,5220),N(-1954,5228,0.019019)	RS(0,0)	10
バスタオル1補正Y lidar(2158,2942),-8	G(-1956,5220),N(-1954,5228,0.019019)	RS(0,0)
バスタオル1補正X 無し lidar(2072,2943),9	G(-1956,5220),N(-1954,5227,0.019744)	RS(0,0)	10
バスタオル1補正Y lidar(2072,2943),-7	G(-1956,5220),N(-1954,5227,0.019744)	RS(0,0)
バスタオル1補正X 無し lidar(2072,2943),9	G(-1956,5220),N(-1954,5227,-0.007084)	RS(0,0)	10
バスタオル1補正Y lidar(2072,2943),-7	G(-1956,5220),N(-1954,5227,-0.007084)	RS(0,0)
バスタオル1補正X 無し lidar(1399,2952),9	G(-1956,5220),N(-1954,5227,-0.009250)	RS(0,0)	10
バスタオル1補正Y lidar(1399,2952),2	G(-1956,5229),N(-1954,5227,-0.009250)	RS(0,0)
バスタオル1 lidar(1399,2952) RS_Y:0,X:0	now(-1955.043823,5227.117188,-0.009250)	10
バスタオル2補正前 lidar(522,2937) RS_Y:0,X:0	now(-1957.225708,5224.311523,0.004908)	11
バスタオル2移動始め lidar(522,2937) goal(-1957,5700,0.000000) now(-1957,5224,0.004908)
バスタオル2補正X 無し lidar(522,2937),9	G(-1957,5700),N(-1957,5224,0.004908)	RS(0,0)	12
バスタオル2下がり待ち lidar(522,2937),9	G(-1957,5700),N(-1957,5224,0.004908)	RS(0,0)
バスタオル2下がり待ち lidar(521,2936),9	G(-1957,5700),N(-1957,5224,0.004908)	RS(0,0)
バスタオル2下がり待ち lidar(521,2936),9	G(-1957,5700),N(-1957,5224,0.004908)	RS(0,0)
バスタオル2下がり待ち lidar(521,2936),9	G(-1957,5700),N(-1957,5224,0.004908)	RS(0,0)
バスタオル2下がり待ち lidar(537,2948),9	G(-1957,5700),N(-1957,5224,0.004908)	RS(0,0)
バスタオル2下がり待ち lidar(537,2948),9	G(-1957,5700),N(-1957,5224,0.004908)	RS(0,0)
バスタオル2下がり待ち lidar(527,2947),9	G(-1957,5700),N(-1957,5224,0.004908)	RS(0,0)
バスタオル2下がり待ち lidar(527,2947),9	G(-1957,5700),N(-1956,5224,-0.004424)	RS(0,0)
バスタオル2下がり待ち lidar(527,2947),9	G(-1957,5700),N(-1956,5224,-0.005133)	RS(0,0)
バスタオル2下がり待ち lidar(516,2952),9	G(-1957,5700),N(-1956,5225,-0.020342)	RS(0,0)
バスタオル2下がり待ち lidar(516,2952),9	G(-1957,5700),N(-1956,5226,-0.047682)	RS(0,0)
バスタオル2下がり待ち lidar(1046,2957),9	G(-1957,5700),N(-1955,5230,-0.204229)	RS(0,0)
バスタオル2下がり待ち lidar(1046,2957),9	G(-1957,5700),N(-1955,5234,-0.275885)	RS(0,0)
バスタオル2下がり待ち lidar(1046,2957),9	G(-1957,5700),N(-1955,5240,-0.282389)	RS(0,0)
バスタオル2下がり待ち lidar(2065,2950),9	G(-1957,5700),N(-1955,5247,-0.260105)	RS(0,0)
バスタオル2下がり待ち lidar(2065,2950),9	G(-1957,5700),N(-1954,5265,-0.184733)	RS(0,0)
バスタオル2下がり待ち lidar(2010,2939),9	G(-1957,5700),N(-1954,5276,-0.079567)	RS(0,0)
バスタオル2下がり待ち lidar(2010,2939),9	G(-1957,5700),N(-1954,5289,0.030644)	RS(0,0)
バスタオル2下がり待ち lidar(2006,2905),9	G(-1957,5700),N(-1954,5319,0.160005)	RS(0,0)
バスタオル2下がり待ち lidar(2006,2905),9	G(-1957,5700),N(-1954,5337,0.169073)	RS(0,0)
バスタオル2補正X フェンス lidar(2006,2905),-1179	G(-3134,5700),N(-1955,5355,0.179575)	RS(0,0)	wait:9	12
バスタオル2補正X フェンス lidar(2006,2905),-1179	G(-3134,5700),N(-1955,5375,0.183270)	RS(0,0)	wait:9	12
バスタオル2補正X フェンス lidar(2006,2905),-1179	G(-3135,5700),N(-1956,5418,0.173878)	RS(0,0)	wait:9	12
バスタオル2補正X フェンス lidar(2010,2849),-1175	G(-3131,5700),N(-1956,5440,0.133516)	RS(0,0)	wait:9	12
バスタオル2補正X フェンス lidar(2010,2849),-1175	G(-3131,5700),N(-1956,5464,0.092085)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2010,2788),-1175	G(-3132,5700),N(-1957,5488,0.048787)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2010,2788),-1175	G(-3132,5700),N(-1957,5536,-0.012430)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2012,2713),-1173	G(-3131,5700),N(-1958,5560,-0.043653)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2012,2713),-1173	G(-3132,5700),N(-1959,5583,-0.061473)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2018,2639),-1167	G(-3127,5700),N(-1960,5605,-0.064344)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2018,2639),-1167	G(-3131,5700),N(-1964,5645,-0.029455)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2018,2639),-1167	G(-3134,5700),N(-1967,5663,0.005209)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2023,2568),-1162	G(-3133,5700),N(-1971,5680,0.062089)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2023,2568),-1162	G(-3137,5700),N(-1975,5694,0.139980)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2033,2507),-1152	G(-3139,5700),N(-1987,5716,0.293582)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2033,2507),-1152	G(-3146,5700),N(-1994,5723,0.399429)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2044,2468),-1141	G(-3142,5700),N(-2001,5729,0.453093)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2044,2468),-1141	G(-3159,5700),N(-2018,5736,0.700182)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2072,2444),-1113	G(-3140,5700),N(-2027,5737,0.839774)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2072,2444),-1113	G(-3150,5700),N(-2037,5738,0.928198)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2072,2444),-1113	G(-3162,5700),N(-2049,5737,0.964899)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2096,2445),-1089	G(-3163,5700),N(-2074,5733,0.983693)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2096,2445),-1089	G(-3179,5700),N(-2090,5731,0.955061)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2128,2445),-1057	G(-3162,5700),N(-2105,5729,0.858508)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2128,2445),-1057	G(-3180,5700),N(-2123,5727,0.738163)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2185,2454),-1000	G(-3161,5700),N(-2161,5723,0.540334)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2185,2454),-1000	G(-3182,5700),N(-2182,5721,0.467424)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2241,2450),-944	G(-3148,5700),N(-2204,5719,0.358818)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2241,2450),-944	G(-3171,5700),N(-2227,5717,0.269120)	RS(0,0)	wait:9	13
バスタオル2補正X フェンス lidar(2241,2450),-944	G(-3220,5700),N(-2276,5712,0.184362)	RS(0,0)	wait:9	14
バスタオル2補正X フェンス lidar(2306,2459),-879	G(-3181,5700),N(-2302,5709,0.152818)	RS(0,0)	wait:9	14
バスタオル2補正X フェンス lidar(2306,2459),-879	G(-3209,5700),N(-2330,5708,0.127852)	RS(0,0)	wait:9	14
バスタオル2補正X フェンス lidar(2381,2465),-804	G(-3193,5700),N(-2389,5705,0.075946)	RS(0,0)	wait:9	14
バスタオル2補正X フェンス lidar(2470,2470),-715	G(-3167,5340),N(-2452,5702,0.043435)	RS(0,0)	wait:9	14
