11月23日15時9分	青 決勝
バスタオル1補正前 lidar(1568,2389) RS_Y:0,X:0	now(-1689.876343,5753.648438,-0.112271)	5
バスタオル1移動始め lidar(1568,2389) goal(-2130,5340,0.000000) now(-1689,5753,-0.112271)
バスタオル1補正X 無し lidar(1568,2389),1128	G(-2130,5340),N(-1689,5753,-0.112271)	RS(0,0)	5
バスタオル1補正X 無し lidar(445,2939),5	G(-2175,5156),N(-2164,5195,0.248925)	RS(0,0)	7
バスタオル1補正Y lidar(445,2939),-11	G(-2175,5184),N(-2164,5195,0.248925)	RS(0,0)
バスタオル1補正X 無し lidar(445,2939),5	G(-2175,5184),N(-2167,5177,0.318689)	RS(0,0)	7
バスタオル1補正Y lidar(445,2939),-11	G(-2175,5166),N(-2167,5177,0.318689)	RS(0,0)
バスタオル1補正X 無し lidar(445,2939),5	G(-2175,5166),N(-2168,5170,0.369422)	RS(0,0)	7
バスタオル1補正Y lidar(445,2939),-11	G(-2175,5159),N(-2168,5170,0.369422)	RS(0,0)
バスタオル1補正X 無し lidar(433,2939),5	G(-2175,5159),N(-2170,5167,0.409994)	RS(0,0)	7
バスタオル1補正Y lidar(433,2939),-11	G(-2175,5156),N(-2170,5167,0.409994)	RS(0,0)
バスタオル1補正X 無し lidar(433,2939),5	G(-2175,5156),N(-2171,5166,0.346002)	RS(0,0)	7
バスタオル1補正Y lidar(433,2939),-11	G(-2175,5155),N(-2171,5166,0.346002)	RS(0,0)
バスタオル1補正X 無し lidar(435,2968),5	G(-2175,5155),N(-2171,5168,0.292929)	RS(0,0)	7
バスタオル1補正Y lidar(435,2968),18	G(-2175,5186),N(-2171,5168,0.292929)	RS(0,0)
バスタオル1補正X 無し lidar(435,2968),5	G(-2175,5186),N(-2171,5171,0.214034)	RS(0,0)	7
バスタオル1補正Y lidar(435,2968),18	G(-2175,5189),N(-2171,5171,0.214034)	RS(0,0)
バスタオル1補正X 無し lidar(436,2979),5	G(-2175,5189),N(-2171,5173,0.133485)	RS(0,0)	7
バスタオル1補正Y lidar(436,2979),29	G(-2175,5202),N(-2171,5173,0.133485)	RS(0,0)
バスタオル1補正X 無し lidar(436,2979),5	G(-2175,5202),N(-2171,5178,-0.053461)	RS(0,0)	7
バスタオル1補正Y lidar(436,2979),29	G(-2175,5207),N(-2171,5178,-0.053461)	RS(0,0)
バスタオル1補正X 無し lidar(436,2979),5	G(-2175,5207),N(-2170,5180,-0.133775)	RS(0,0)	7
バスタオル1補正Y lidar(436,2979),29	G(-2175,5209),N(-2170,5180,-0.133775)	RS(0,0)
バスタオル1補正X 無し lidar(429,2969),5	G(-2175,5209),N(-2170,5183,-0.179713)	RS(0,0)	7
バスタオル1補正Y lidar(429,2969),19	G(-2175,5202),N(-2170,5183,-0.179713)	RS(0,0)
バスタオル1補正X 無し lidar(429,2969),5	G(-2175,5202),N(-2170,5185,-0.188151)	RS(0,0)	7
バスタオル1補正Y lidar(429,2969),19	G(-2175,5204),N(-2170,5185,-0.188151)	RS(0,0)
バスタオル1補正X 無し lidar(418,2966),5	G(-2175,5204),N(-2170,5191,0.014677)	RS(0,0)	7
バスタオル1補正Y lidar(418,2966),16	G(-2175,5207),N(-2170,5191,0.014677)	RS(0,0)
バスタオル1補正X 無し lidar(418,2966),5	G(-2175,5207),N(-2171,5193,0.211366)	RS(0,0)	7
バスタオル1補正Y lidar(418,2966),16	G(-2175,5209),N(-2171,5193,0.211366)	RS(0,0)
バスタオル1補正X 無し lidar(413,2951),5	G(-2175,5209),N(-2171,5195,0.366888)	RS(0,0)	7
バスタオル1補正Y lidar(413,2951),1	G(-2175,5196),N(-2171,5195,0.366888)	RS(0,0)
バスタオル1補正X 無し lidar(413,2951),5	G(-2175,5196),N(-2171,5197,0.463149)	RS(0,0)	8
バスタオル1補正Y lidar(413,2951),1	G(-2175,5198),N(-2171,5197,0.463149)	RS(0,0)
バスタオル1補正X 無し lidar(413,2949),5	G(-2175,5198),N(-2173,5200,0.639020)	RS(0,0)	8
バスタオル1補正Y lidar(413,2949),-1	G(-2175,5199),N(-2173,5200,0.639020)	RS(0,0)
バスタオル1補正X 無し lidar(413,2949),5	G(-2175,5199),N(-2173,5201,0.690331)	RS(0,0)	8
バスタオル1補正Y lidar(413,2949),-1	G(-2175,5200),N(-2173,5201,0.690331)	RS(0,0)
バスタオル1補正X 無し lidar(413,2949),5	G(-2175,5200),N(-2174,5202,0.677127)	RS(0,0)	8
バスタオル1補正Y lidar(413,2949),-1	G(-2175,5201),N(-2174,5202,0.677127)	RS(0,0)
バスタオル1補正X 無し lidar(433,2942),5	G(-2175,5201),N(-2175,5203,0.554815)	RS(0,0)	8
バスタオル1補正Y lidar(433,2942),-8	G(-2175,5195),N(-2175,5203,0.554815)	RS(0,0)
バスタオル1補正X 無し lidar(433,2942),5	G(-2175,5195),N(-2175,5203,0.553963)	RS(0,0)	8
バスタオル1補正Y lidar(433,2942),-8	G(-2175,5195),N(-2175,5203,0.553963)	RS(0,0)
バスタオル1補正X 無し lidar(429,2940),5	G(-2175,5195),N(-2175,5203,0.553963)	RS(0,0)	8
バスタオル1補正Y lidar(429,2940),-10	G(-2175,5193),N(-2175,5203,0.553963)	RS(0,0)
バスタオル1補正X 無し lidar(429,2940),5	G(-2175,5193),N(-2175,5202,0.553963)	RS(0,0)	8
バスタオル1補正Y lidar(429,2940),-10	G(-2175,5192),N(-2175,5202,0.553963)	RS(0,0)
バスタオル1 lidar(437,2936) RS_Y:0,X:0	now(-2176.102295,5202.868652,0.553963)	8
バスタオル2補正前 lidar(438,2946) RS_Y:0,X:0	now(-2176.102295,5202.868652,0.551837)	9
バスタオル2移動始め lidar(438,2946) goal(-2176,5700,0.000000) now(-2176,5202,0.551837)
バスタオル2補正X 無し lidar(438,2946),5	G(-2176,5700),N(-2176,5202,0.551837)	RS(0,0)	9
バスタオル2下がり待ち lidar(438,2946),5	G(-2176,5700),N(-2176,5202,0.551837)	RS(0,0)
バスタオル2下がり待ち lidar(437,2940),5	G(-2176,5700),N(-2176,5202,0.551837)	RS(0,0)
バスタオル2下がり待ち lidar(437,2940),5	G(-2176,5700),N(-2176,5202,0.551837)	RS(0,0)
バスタオル2下がり待ち lidar(440,2951),5	G(-2176,5700),N(-2176,5202,0.551837)	RS(0,0)
バスタオル2下がり待ち lidar(440,2951),5	G(-2176,5700),N(-2176,5202,0.551837)	RS(0,0)
バスタオル2下がり待ち lidar(440,2951),5	G(-2176,5700),N(-2176,5202,0.550053)	RS(0,0)
バスタオル2下がり待ち lidar(425,2952),5	G(-2176,5700),N(-2175,5203,0.519462)	RS(0,0)
バスタオル2下がり待ち lidar(425,2952),5	G(-2176,5700),N(-2176,5206,0.430193)	RS(0,0)
バスタオル2下がり待ち lidar(432,2952),5	G(-2176,5700),N(-2176,5210,0.351824)	RS(0,0)
バスタオル2下がり待ち lidar(432,2952),5	G(-2176,5700),N(-2176,5215,0.293160)	RS(0,0)
バスタオル2下がり待ち lidar(451,2953),5	G(-2176,5700),N(-2176,5220,0.280848)	RS(0,0)
バスタオル2下がり待ち lidar(451,2953),5	G(-2176,5700),N(-2176,5236,0.352131)	RS(0,0)
バスタオル2下がり待ち lidar(2019,2939),5	G(-2176,5700),N(-2176,5246,0.356310)	RS(0,0)
バスタオル2下がり待ち lidar(2019,2939),5	G(-2176,5700),N(-2177,5258,0.395348)	RS(0,0)
バスタオル2下がり待ち lidar(2019,2939),5	G(-2176,5700),N(-2177,5272,0.458557)	RS(0,0)
バスタオル2下がり待ち lidar(2121,2916),5	G(-2176,5700),N(-2178,5303,0.467268)	RS(0,0)
バスタオル2下がり待ち lidar(2121,2916),5	G(-2176,5700),N(-2179,5320,0.418049)	RS(0,0)
バスタオル2下がり待ち lidar(2119,2870),5	G(-2176,5700),N(-2179,5339,0.379625)	RS(0,0)
バスタオル2補正X 無し lidar(2119,2870),424	G(-3480,5700),N(-2180,5358,0.344875)	RS(0,0)	10
バスタオル2補正X 無し lidar(2125,2809),430	G(-3480,5700),N(-2181,5401,0.263422)	RS(0,0)	10
バスタオル2補正X 無し lidar(2125,2809),430	G(-3480,5700),N(-2181,5423,0.220935)	RS(0,0)	10
バスタオル2補正X 無し lidar(2116,2747),421	G(-3480,5700),N(-2181,5447,0.173332)	RS(0,0)	10
バスタオル2補正X 無し lidar(2116,2747),421	G(-3480,5700),N(-2181,5495,0.100422)	RS(0,0)	10
バスタオル2補正X 無し lidar(2116,2747),421	G(-3480,5700),N(-2182,5519,0.068004)	RS(0,0)	10
バスタオル2補正X 無し lidar(2128,2680),433	G(-3480,5700),N(-2183,5543,0.044439)	RS(0,0)	10
バスタオル2補正X 無し lidar(2128,2680),433	G(-3480,5700),N(-2185,5566,-0.003308)	RS(0,0)	10
バスタオル2補正X 無し lidar(2124,2614),429	G(-3480,5700),N(-2190,5608,-0.055572)	RS(0,0)	10
バスタオル2補正X 無し lidar(2124,2614),429	G(-3480,5700),N(-2195,5627,-0.057882)	RS(0,0)	10
バスタオル2補正X 無し lidar(2143,2544),448	G(-3480,5700),N(-2201,5645,-0.043019)	RS(0,0)	10
バスタオル2補正X 無し lidar(2143,2544),448	G(-3480,5700),N(-2207,5660,-0.025254)	RS(0,0)	10
バスタオル2補正X 無し lidar(2153,2544),458	G(-3480,5700),N(-2223,5685,-0.013178)	RS(0,0)	10
バスタオル2補正X 無し lidar(2153,2544),458	G(-3480,5700),N(-2233,5693,0.011283)	RS(0,0)	10
バスタオル2補正X 無し lidar(2153,2544),458	G(-3480,5700),N(-2243,5700,0.005499)	RS(0,0)	10
バスタオル2補正X 無し lidar(2187,2498),492	G(-3480,5700),N(-2254,5705,-0.040674)	RS(0,0)	10
バスタオル2補正X 無し lidar(2187,2498),492	G(-3480,5700),N(-2280,5711,-0.196609)	RS(0,0)	10
バスタオル2補正X 無し lidar(2212,2466),517	G(-3480,5700),N(-2294,5713,-0.264246)	RS(0,0)	10
バスタオル2補正X 無し lidar(2212,2466),517	G(-3480,5700),N(-2310,5714,-0.280806)	RS(0,0)	10
バスタオル2補正X 無し lidar(2263,2449),568	G(-3480,5700),N(-2346,5713,-0.281542)	RS(0,0)	10
バスタオル2補正X 無し lidar(2263,2449),568	G(-3480,5700),N(-2367,5712,-0.247770)	RS(0,0)	11
バスタオル2補正X 無し lidar(2323,2442),628	G(-3480,5700),N(-2388,5710,-0.196288)	RS(0,0)	11
バスタオル2補正X 無し lidar(2323,2442),628	G(-3480,5700),N(-2410,5710,-0.144915)	RS(0,0)	11
バスタオル2補正X 無し lidar(2323,2442),628	G(-3480,5700),N(-2458,5707,-0.089805)	RS(0,0)	11
バスタオル2補正X 無し lidar(2389,2442),694	G(-3480,5700),N(-2484,5705,-0.074311)	RS(0,0)	11
バスタオル2補正X 無し lidar(2389,2442),694	G(-3480,5700),N(-2510,5704,-0.041733)	RS(0,0)	11
バスタオル2補正X 無し lidar(2463,2457),768	G(-3480,5700),N(-2537,5703,-0.035528)	RS(0,0)	11
バスタオル2補正X 無し lidar(2463,2457),768	G(-3480,5700),N(-2594,5700,-0.009161)	RS(0,0)	11
バスタオル2補正X 無し lidar(2531,2454),836	G(-3480,5700),N(-2624,5700,-0.009474)	RS(0,0)	11
バスタオル2補正X 無し lidar(2531,2454),836	G(-3480,5700),N(-2654,5699,-0.011557)	RS(0,0)	11
バスタオル2補正X 無し lidar(2614,2458),836	G(-3480,5340),N(-2686,5699,-0.003167)	RS(0,0)	11
バスタオル2補正X 無し lidar(2614,2458),919	G(-3480,5340),N(-2751,5699,-0.002405)	RS(0,0)	11
バスタオル2補正X 無し lidar(2614,2458),919	G(-3480,5340),N(-2785,5699,-0.004329)	RS(0,0)	11
バスタオル2補正X 無し lidar(2705,2472),1010	G(-3480,5340),N(-2820,5700,-0.014603)	RS(0,0)	11
バスタオル2補正X 無し lidar(2705,2472),1010	G(-3480,5340),N(-2892,5701,-0.047611)	RS(0,0)	11
バスタオル2補正X 無し lidar(2801,2472),1106	G(-3480,5340),N(-2929,5702,-0.058772)	RS(0,0)	11
バスタオル2補正X 無し lidar(2801,2472),1106	G(-3480,5340),N(-2966,5702,-0.110789)	RS(0,0)	11
バスタオル2補正X 無し lidar(2889,2466),1194	G(-3480,5340),N(-3003,5702,-0.106614)	RS(0,0)	11
バスタオル2補正X 無し lidar(2889,2466),1194	G(-3480,5340),N(-3076,5702,-0.125558)	RS(0,0)	11
バスタオル2補正X 無し lidar(2999,2472),1304	G(-3480,5340),N(-3112,5702,-0.139450)	RS(0,0)	11
バスタオル2補正X 無し lidar(2999,2472),1304	G(-3480,5340),N(-3146,5702,-0.167962)	RS(0,0)	11
バスタオル2補正X 無し lidar(2999,2472),1304	G(-3480,5340),N(-3179,5701,-0.195936)	RS(0,0)	11
バスタオル2補正X フェンス lidar(3096,2476),-379	G(-3620,5340),N(-3241,5697,-0.239688)	RS(0,0)	wait:0	11
バスタオル2補正X フェンス lidar(3096,2476),-379	G(-3649,5340),N(-3270,5693,-0.280966)	RS(0,0)	wait:0	11
バスタオル2補正X フェンス lidar(3177,2485),-298	G(-3595,5340),N(-3297,5688,-0.324319)	RS(0,0)	wait:0	11
バスタオル2補正X フェンス lidar(3177,2485),-298	G(-3620,5340),N(-3322,5682,-0.353219)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3240,2502),-235	G(-3602,5340),N(-3367,5667,-0.364852)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3240,2502),-235	G(-3621,5340),N(-3386,5658,-0.325954)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3308,2523),-167	G(-3572,5340),N(-3405,5648,-0.277256)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3308,2523),-167	G(-3607,5340),N(-3440,5625,-0.183535)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3308,2523),-167	G(-3623,5340),N(-3456,5612,-0.109499)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3353,2558),-122	G(-3592,5340),N(-3470,5598,-0.028293)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3353,2558),-122	G(-3605,5340),N(-3483,5582,0.026446)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3392,2597),-83	G(-3586,5340),N(-3503,5545,0.049728)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3392,2597),-83	G(-3594,5340),N(-3511,5525,0.060633)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3416,2653),-59	G(-3578,5340),N(-3519,5505,0.063431)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3416,2653),-59	G(-3584,5340),N(-3525,5486,0.053753)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3445,2653),-30	G(-3567,5340),N(-3537,5449,0.039736)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3445,2653),-30	G(-3571,5340),N(-3541,5430,0.047066)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3445,2653),-30	G(-3575,5340),N(-3545,5411,0.082338)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3459,2712),-16	G(-3564,5340),N(-3548,5393,0.137675)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3459,2712),-16	G(-3570,5340),N(-3554,5362,0.265894)	RS(0,0)	wait:0	12
バスタオル2補正X フェンス lidar(3467,2766),-8	G(-3565,5340),N(-3557,5349,0.338822)	RS(0,0)	wait:0	12
バスタオル2補正X OK lidar(3467,2766),RS(0,0),50000	G(-3565,5270),N(-3557,5349,0.338822)
バスタオル2補正X 無し lidar(3467,2766),-8	G(-3565,5270),N(-3558,5338,0.445010)	RS(0,0)	12
バスタオル2補正Y lidar(3467,2766),-184	G(-3565,5154),N(-3558,5338,0.445010)	RS(0,0)
バスタオル2補正X 無し lidar(3468,2817),-8	G(-3565,5154),N(-3560,5322,0.684745)	RS(0,0)	12
バスタオル2補正Y lidar(3468,2817),-133	G(-3565,5189),N(-3560,5322,0.684745)	RS(0,0)
バスタオル2補正X 無し lidar(3468,2817),-8	G(-3565,5189),N(-3561,5316,0.853623)	RS(0,0)	12
バスタオル2補正Y lidar(3468,2817),-133	G(-3565,5183),N(-3561,5316,0.853623)	RS(0,0)
バスタオル2補正X 無し lidar(3467,2850),-8	G(-3565,5183),N(-3561,5313,0.992073)	RS(0,0)	12
バスタオル2補正Y lidar(3467,2850),-100	G(-3565,5213),N(-3561,5313,0.992073)	RS(0,0)
バスタオル2補正X 無し lidar(3467,2850),-8	G(-3565,5213),N(-3560,5310,1.086926)	RS(0,0)	12
バスタオル2補正Y lidar(3467,2850),-100	G(-3565,5210),N(-3560,5310,1.086926)	RS(0,0)
バスタオル2補正X 無し lidar(3467,2850),-8	G(-3565,5210),N(-3559,5310,1.098899)	RS(0,0)	12
バスタオル2補正Y lidar(3467,2850),-100	G(-3565,5210),N(-3559,5310,1.098899)	RS(0,0)
バスタオル2補正X 無し lidar(3470,2861),-8	G(-3565,5210),N(-3558,5310,1.043460)	RS(0,0)	12
バスタオル2補正Y lidar(3470,2861),-89	G(-3565,5221),N(-3558,5310,1.043460)	RS(0,0)
バスタオル2補正X 無し lidar(3470,2861),-8	G(-3565,5221),N(-3558,5310,0.979851)	RS(0,0)	13
バスタオル2補正Y lidar(3470,2861),-89	G(-3565,5221),N(-3558,5310,0.979851)	RS(0,0)
バスタオル2補正X 無し lidar(3471,2861),-8	G(-3565,5221),N(-3557,5310,0.907584)	RS(0,0)	13
バスタオル2補正Y lidar(3471,2861),-89	G(-3565,5221),N(-3557,5310,0.907584)	RS(0,0)
バスタオル2補正X 無し lidar(3471,2861),-8	G(-3565,5221),N(-3557,5308,0.591592)	RS(0,0)	13
バスタオル2補正Y lidar(3471,2861),-89	G(-3565,5219),N(-3557,5308,0.591592)	RS(0,0)
バスタオル2補正X 無し lidar(3465,2860),-8	G(-3565,5219),N(-3557,5306,0.437131)	RS(0,0)	13
バスタオル2補正Y lidar(3465,2860),-90	G(-3565,5216),N(-3557,5306,0.437131)	RS(0,0)
バスタオル2補正X 無し lidar(3465,2860),-8	G(-3565,5216),N(-3556,5303,0.192604)	RS(0,0)	13
バスタオル2補正Y lidar(3465,2860),-90	G(-3565,5213),N(-3556,5303,0.192604)	RS(0,0)
バスタオル2補正X 無し lidar(3469,2865),-8	G(-3565,5213),N(-3556,5300,-0.139585)	RS(0,0)	13
バスタオル2補正Y lidar(3469,2865),-85	G(-3565,5215),N(-3556,5300,-0.139585)	RS(0,0)
バスタオル2補正X 無し lidar(3469,2865),-8	G(-3565,5215),N(-3556,5289,-0.760616)	RS(0,0)	13
バスタオル2補正Y lidar(3469,2865),-85	G(-3565,5204),N(-3556,5289,-0.760616)	RS(0,0)
バスタオル2補正X 無し lidar(3469,2865),-8	G(-3565,5204),N(-3556,5283,-0.951614)	RS(0,0)	13
バスタオル2補正Y lidar(3469,2865),-85	G(-3565,5198),N(-3556,5283,-0.951614)	RS(0,0)
バスタオル2補正X 無し lidar(2577,2881),-8	G(-3565,5198),N(-3556,5276,-1.046189)	RS(0,0)	13
バスタオル2補正Y lidar(2577,2881),-69	G(-3565,5207),N(-3556,5276,-1.046189)	RS(0,0)
バスタオル2補正X 無し lidar(2577,2881),-8	G(-3565,5207),N(-3557,5261,-0.941995)	RS(0,0)	13
